NumMajorMergersLast250Myr,NumMajorMergersLast500Myr,NumMajorMergersLastGyr,NumMajorMergersSinceRedshiftOne,NumMajorMergersSinceRedshiftTwo,NumMajorMergersTotal,NumMergersLast250Myr,NumMergersLast500Myr,NumMergersLastGyr,NumMergersSinceRedshiftOne,NumMergersSinceRedshiftTwo,NumMergersTotal,NumMinorMergersLast250Myr,NumMinorMergersLast500Myr,NumMinorMergersLastGyr,NumMinorMergersSinceRedshiftOne,NumMinorMergersSinceRedshiftTwo,NumMinorMergersTotal,SnapNumLastMajorMerger,SnapNumLastMerger,SnapNumLastMinorMerger,SnapNumNextMajorMerger,SnapNumNextMerger,SnapNumNextMinorMerger,Illustris_ID,P_Late,Sigma_Late,P_S0,Sigma_S0,P_Sab,Sigma_Sab
0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,87.0,-1.0,-1.0,-1.0,-1.0,257305,0.5722963809967041,0.0858745127916336,0.6904922127723694,0.056097112596035004,0.36193084716796875,0.04940660670399666
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,13.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,83.0,40.0,-1.0,-1.0,-1.0,257306,0.612700343132019,0.037944648414850235,0.8926911354064941,0.04281027615070343,0.31874409317970276,0.1417401134967804
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,46.0,16.0,-1.0,-1.0,-1.0,257308,0.5293921232223511,0.02172894775867462,0.7093236446380615,0.06892850250005722,0.5179789066314697,0.09148754179477692
0.0,0.0,0.0,1.0,2.0,5.0,2.0,6.0,7.0,52.0,104.0,130.0,0.0,0.0,0.0,2.0,5.0,7.0,66.0,99.0,71.0,-1.0,-1.0,-1.0,258263,0.03412565588951111,0.050698913633823395,0.005498707294464111,0.018151504918932915,0.30255642533302307,0.030731990933418274
0.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,50.0,97.0,134.0,0.0,0.0,0.0,1.0,2.0,6.0,75.0,90.0,77.0,-1.0,-1.0,-1.0,258264,0.04434239864349365,0.03812373802065849,0.06752884387969971,0.0324125774204731,0.12736448645591736,0.06340297311544418
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,15.0,29.0,57.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,97.0,89.0,-1.0,-1.0,-1.0,258265,0.33262115716934204,0.04650741070508957,0.10694345831871033,0.07934429496526718,0.1819586157798767,0.04260372743010521
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,10.0,16.0,43.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,94.0,49.0,-1.0,-1.0,-1.0,258266,0.6788398623466492,0.06751471012830734,0.9926891922950745,0.007585972081869841,0.3205704689025879,0.04414189234375954
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,99.0,99.0,43.0,-1.0,-1.0,-1.0,258267,0.714678943157196,0.032046593725681305,0.8442016839981079,0.06733258068561554,0.6465969085693359,0.09656728059053421
0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,40.0,23.0,-1.0,-1.0,-1.0,258268,0.6254518032073975,0.08154899626970291,0.45747408270835876,0.06341880559921265,0.825515627861023,0.07859604060649872
0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,73.0,73.0,34.0,-1.0,-1.0,-1.0,258269,0.6737595796585083,0.057855717837810516,0.838937520980835,0.0698542594909668,0.6812569499015808,0.09674625098705292
0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,7.0,13.0,0.0,0.0,0.0,0.0,2.0,5.0,48.0,56.0,39.0,-1.0,-1.0,-1.0,258270,0.6241799592971802,0.036924898624420166,0.7912987470626831,0.06720291078090668,0.6892863512039185,0.07953456789255142
0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,60.0,23.0,-1.0,-1.0,-1.0,258271,0.2566850185394287,0.08840743452310562,0.5667625069618225,0.08316182345151901,0.7487092018127441,0.08745910972356796
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,-1.0,-1.0,-1.0,-1.0,258274,0.616104781627655,0.053326983004808426,0.5153884291648865,0.05885794386267662,0.5972126722335815,0.07300630956888199
0.0,0.0,0.0,0.0,0.0,5.0,8.0,9.0,11.0,73.0,114.0,261.0,0.0,0.0,0.0,1.0,1.0,5.0,33.0,99.0,68.0,-1.0,-1.0,-1.0,259114,0.005724579095840454,0.02198437787592411,0.06250277161598206,0.05240168049931526,0.058193206787109375,0.03534739464521408
0.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0,1.0,31.0,47.0,87.0,0.0,0.0,0.0,1.0,1.0,5.0,96.0,96.0,87.0,-1.0,-1.0,-1.0,259115,0.5251645445823669,0.06804165989160538,0.202953040599823,0.06071111187338829,0.309842050075531,0.07334337383508682
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,20.0,46.0,0.0,0.0,0.0,1.0,2.0,9.0,28.0,88.0,55.0,-1.0,-1.0,-1.0,259116,0.045450061559677124,0.04117248207330704,0.23774901032447815,0.0637756958603859,0.13138964772224426,0.05416393652558327
0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,10.0,15.0,32.0,0.0,0.0,0.0,2.0,3.0,5.0,44.0,93.0,93.0,-1.0,-1.0,-1.0,259117,0.06742152571678162,0.0518343523144722,0.8578081727027893,0.023893551900982857,0.7195886969566345,0.06492117792367935
0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,7.0,15.0,0.0,0.0,0.0,1.0,1.0,3.0,70.0,75.0,75.0,-1.0,-1.0,-1.0,259118,0.9985412359237671,0.013953907415270805,0.9994494318962097,0.0021329375449568033,0.84458327293396,0.06557910144329071
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,73.0,22.0,-1.0,-1.0,-1.0,259119,0.5542911291122437,0.05310399830341339,0.9202402830123901,0.049584418535232544,0.21448078751564026,0.07822626829147339
0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,64.0,-1.0,-1.0,-1.0,-1.0,259120,0.7623348236083984,0.05699322372674942,0.6349213719367981,0.07977920025587082,0.8109323978424072,0.08096040785312653
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,34.0,12.0,-1.0,-1.0,-1.0,259128,0.4987264573574066,0.173702210187912,0.5188121795654297,0.14316238462924957,0.8470720052719116,0.033128391951322556
0.0,0.0,1.0,5.0,11.0,29.0,8.0,14.0,21.0,124.0,193.0,275.0,0.0,0.0,0.0,4.0,4.0,10.0,94.0,99.0,61.0,-1.0,-1.0,-1.0,260014,0.6275665760040283,0.07650769501924515,0.14211603999137878,0.10112030059099197,0.17281314730644226,0.06643830984830856
0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,27.0,37.0,53.0,0.0,0.0,0.0,1.0,3.0,6.0,54.0,94.0,69.0,-1.0,-1.0,-1.0,260015,0.6526551246643066,0.09927120804786682,0.17657652497291565,0.060378096997737885,0.3462764620780945,0.04197206720709801
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,8.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,67.0,67.0,-1.0,-1.0,-1.0,260016,0.8069123029708862,0.06561098992824554,0.9711079597473145,0.006786455400288105,0.6889321804046631,0.08742140233516693
0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,60.0,32.0,-1.0,-1.0,-1.0,260017,0.5212297439575195,0.03958233445882797,0.7532462477684021,0.020958783105015755,0.1678278148174286,0.061280686408281326
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,16.0,47.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,72.0,18.0,-1.0,-1.0,-1.0,260018,0.7085837125778198,0.03875052183866501,0.7871483564376831,0.0022487505339086056,0.5901132822036743,0.049133844673633575
0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,38.0,74.0,37.0,-1.0,-1.0,-1.0,260020,0.8903259038925171,0.047622762620449066,0.9111287593841553,0.02712494693696499,0.8625685572624207,0.04823847860097885
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,30.0,73.0,73.0,-1.0,-1.0,-1.0,260021,0.5686034560203552,0.06190895289182663,0.7035314440727234,0.03070107102394104,0.46028319001197815,0.08794037997722626
0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,-1.0,-1.0,-1.0,-1.0,260027,0.48719263076782227,0.05801912769675255,0.7024999856948853,0.06851352006196976,0.7804837226867676,0.055212538689374924
0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,57.0,95.0,135.0,0.0,0.0,0.0,2.0,2.0,3.0,33.0,99.0,84.0,-1.0,-1.0,-1.0,260862,0.012580692768096924,0.02128094807267189,0.053244709968566895,0.025620531290769577,0.10007911920547485,0.055032916367053986
0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,17.0,27.0,40.0,0.0,0.0,0.0,0.0,2.0,3.0,81.0,96.0,41.0,-1.0,-1.0,-1.0,260863,0.6253226399421692,0.06267748773097992,0.9903895854949951,0.005475884769111872,0.4493536055088043,0.025499610230326653
0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,6.0,10.0,23.0,1.0,1.0,1.0,2.0,2.0,4.0,85.0,99.0,99.0,-1.0,-1.0,-1.0,260864,0.25604718923568726,0.05743663012981415,0.6434565782546997,0.0655767023563385,0.16270658373832703,0.06804864853620529
0.0,1.0,1.0,4.0,4.0,9.0,0.0,2.0,2.0,10.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,97.0,31.0,-1.0,-1.0,-1.0,260865,0.9938316345214844,0.0022993828170001507,0.9175089597702026,0.05653737857937813,0.9100432395935059,0.05737452581524849
0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,5.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,95.0,20.0,-1.0,-1.0,-1.0,260866,0.9621449708938599,0.01401379145681858,0.06114399433135986,0.11325302720069885,0.9720190763473511,0.022739209234714508
0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,14.0,23.0,40.0,0.0,0.0,0.0,1.0,2.0,3.0,59.0,93.0,72.0,-1.0,-1.0,-1.0,260867,0.9547616243362427,0.02501639537513256,0.8728570938110352,0.03442525863647461,0.5042952299118042,0.0380597822368145
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,78.0,6.0,-1.0,-1.0,-1.0,260868,0.47747310996055603,0.018542740494012833,0.878282904624939,0.02232639119029045,0.32623863220214844,0.05737579986453056
0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,72.0,72.0,29.0,-1.0,-1.0,-1.0,260869,0.5755316019058228,0.05479658022522926,0.6314398050308228,0.061737652868032455,0.6073116064071655,0.07715297490358353
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,60.0,20.0,-1.0,-1.0,-1.0,260870,0.6868726015090942,0.046875711530447006,0.9561350345611572,0.012763102538883686,0.5616738200187683,0.07470783591270447
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,75.0,27.0,-1.0,-1.0,-1.0,260884,0.3624996542930603,0.1386571228504181,0.9642493724822998,0.023234188556671143,0.5512655973434448,0.09404219686985016
1.0,1.0,1.0,3.0,4.0,9.0,6.0,10.0,10.0,67.0,97.0,128.0,0.0,1.0,1.0,3.0,4.0,8.0,98.0,99.0,96.0,-1.0,-1.0,-1.0,261959,0.7353603839874268,0.07844772934913635,0.04704177379608154,0.11833324283361435,0.2740013003349304,0.05196522921323776
0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,12.0,26.0,65.0,0.0,0.0,0.0,0.0,1.0,3.0,64.0,68.0,34.0,-1.0,-1.0,-1.0,261960,0.046628087759017944,0.04346382990479469,0.12175625562667847,0.05732792988419533,0.1331753134727478,0.052760571241378784
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,15.0,0.0,0.0,0.0,0.0,2.0,5.0,31.0,81.0,40.0,-1.0,-1.0,-1.0,261961,0.922608494758606,0.031255654990673065,0.9886637330055237,0.012064299546182156,0.7402790188789368,0.0897967517375946
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,54.0,-1.0,-1.0,-1.0,-1.0,261962,0.4862160384654999,0.08609843999147415,0.5780400633811951,0.06651435792446136,0.5240463614463806,0.06074872985482216
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,75.0,59.0,-1.0,-1.0,-1.0,261963,0.5322121381759644,0.04119041934609413,0.9574974775314331,0.021290594711899757,0.527054488658905,0.08321557939052582
0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,45.0,35.0,-1.0,-1.0,-1.0,261964,0.3688640892505646,0.03259012848138809,0.5765048861503601,0.07381778210401535,0.21300503611564636,0.034576959908008575
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,54.0,29.0,-1.0,-1.0,-1.0,261965,0.37219762802124023,0.04284994304180145,0.5364822745323181,0.07195358723402023,0.4242035448551178,0.06451160460710526
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,39.0,29.0,-1.0,-1.0,-1.0,261966,0.4450131952762604,0.022741181775927544,0.6690038442611694,0.0670166015625,0.23587411642074585,0.0674520805478096
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,35.0,46.0,41.0,-1.0,-1.0,-1.0,261967,0.4241047203540802,0.035916853696107864,0.6439542770385742,0.0704224482178688,0.4988061189651489,0.08337904512882233
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,46.0,33.0,-1.0,-1.0,-1.0,261968,0.6933157444000244,0.06900747865438461,0.5432448387145996,0.04428801313042641,0.667556643486023,0.13279658555984497
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,36.0,63.0,51.0,-1.0,-1.0,-1.0,261970,0.29084718227386475,0.04656587541103363,0.6543930172920227,0.06514798104763031,0.1070171594619751,0.0548970066010952
0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,9.0,17.0,0.0,0.0,0.0,1.0,1.0,4.0,50.0,70.0,70.0,-1.0,-1.0,-1.0,261971,0.48066282272338867,0.0501326248049736,0.462798148393631,0.04345933720469475,0.8243389129638672,0.033417582511901855
0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,60.0,37.0,-1.0,-1.0,-1.0,261972,0.2253519892692566,0.04662865027785301,0.4712584912776947,0.0578937754034996,0.22311976552009583,0.022076062858104706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,261975,0.4665512442588806,0.0163055881857872,0.6479138135910034,0.055049996823072433,0.42900142073631287,0.08500716090202332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,45.0,6.0,-1.0,-1.0,-1.0,261976,0.4302580654621124,0.036983292549848557,0.6716146469116211,0.06664043664932251,0.319690465927124,0.046078018844127655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,261977,0.4627542197704315,0.030709117650985718,0.6823602318763733,0.06645222753286362,0.589894711971283,0.07670912891626358
0.0,0.0,0.0,3.0,3.0,8.0,7.0,11.0,14.0,108.0,157.0,244.0,0.0,0.0,0.0,2.0,4.0,11.0,91.0,99.0,72.0,-1.0,-1.0,-1.0,262659,0.5910411477088928,0.05814741179347038,0.8927608728408813,0.03551721200346947,0.6528646945953369,0.070794016122818
0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,16.0,50.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,79.0,12.0,-1.0,-1.0,-1.0,262660,0.13018617033958435,0.06112464889883995,0.297191321849823,0.06408648937940598,0.05833020806312561,0.05934416502714157
0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,25.0,42.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,57.0,86.0,31.0,-1.0,-1.0,-1.0,262661,0.3602171540260315,0.012039132416248322,0.207469642162323,0.08677755296230316,0.17542573809623718,0.05835374444723129
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,99.0,11.0,-1.0,-1.0,-1.0,262662,0.6947146058082581,0.050340596586465836,0.9521546363830566,0.008509059436619282,0.5926294326782227,0.06847640126943588
0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,7.0,13.0,0.0,0.0,0.0,2.0,2.0,3.0,60.0,82.0,53.0,-1.0,-1.0,-1.0,262663,0.6420907974243164,0.044040974229574203,0.8555076122283936,0.050744980573654175,0.5473185181617737,0.08120695501565933
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,47.0,-1.0,-1.0,-1.0,-1.0,262665,0.5435949563980103,0.04475956782698631,0.49924811720848083,0.04657958820462227,0.6075171828269958,0.17547503113746643
0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,57.0,89.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0,-1.0,-1.0,-1.0,-1.0,263557,0.24397611618041992,0.0461261048913002,0.5199484825134277,0.05173790827393532,0.064881831407547,0.04297856613993645
0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,25.0,45.0,111.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,97.0,27.0,-1.0,-1.0,-1.0,263558,0.04431334137916565,0.03814114257693291,0.029726773500442505,0.04444754123687744,0.11597457528114319,0.061792097985744476
0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,34.0,61.0,124.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,99.0,22.0,-1.0,-1.0,-1.0,263559,0.3203815817832947,0.13112452626228333,0.06960004568099976,0.09121986478567123,0.34820473194122314,0.027732403948903084
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,68.0,16.0,-1.0,-1.0,-1.0,263560,0.21838843822479248,0.05951668694615364,0.5818983316421509,0.06857256591320038,0.08094662427902222,0.06368857622146606
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,15.0,23.0,0.0,0.0,0.0,1.0,1.0,3.0,28.0,85.0,51.0,-1.0,-1.0,-1.0,263561,0.06514433026313782,0.061360929161310196,0.35846635699272156,0.05070805922150612,0.07731518149375916,0.04226697236299515
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,58.0,24.0,-1.0,-1.0,-1.0,263565,0.4400455951690674,0.032142944633960724,0.7682629227638245,0.07914025336503983,0.44859734177589417,0.0698293000459671
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,42.0,42.0,-1.0,-1.0,-1.0,263566,0.42884814739227295,0.07250707596540451,0.7258551120758057,0.06209418922662735,0.9924893379211426,0.01520801242440939
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,-1.0,-1.0,-1.0,-1.0,263567,0.28608331084251404,0.0535590723156929,0.7008154988288879,0.08101154863834381,0.1884041726589203,0.06597277522087097
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,69.0,48.0,-1.0,-1.0,-1.0,263569,0.9727146625518799,0.026641923934221268,0.7451189756393433,0.06521154940128326,0.5454816818237305,0.10721200704574585
0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,67.0,67.0,35.0,-1.0,-1.0,-1.0,263572,0.4346717298030853,0.03433223441243172,0.7437466382980347,0.07365352660417557,0.37085485458374023,0.058615561574697495
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,37.0,37.0,-1.0,-1.0,-1.0,263576,0.4052540361881256,0.058865003287792206,0.4935080111026764,0.04274250939488411,0.6602449417114258,0.06640484929084778
0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,5.0,41.0,49.0,66.0,1.0,1.0,1.0,1.0,2.0,7.0,58.0,99.0,99.0,-1.0,-1.0,-1.0,264412,0.7827379107475281,0.030375374481081963,0.3747575581073761,0.0535198375582695,0.8189700841903687,0.07440777868032455
0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,39.0,75.0,120.0,0.0,0.0,0.0,1.0,1.0,5.0,53.0,98.0,55.0,-1.0,-1.0,-1.0,264413,0.06115841865539551,0.04632463678717613,0.09569543600082397,0.048325102776288986,0.05160391330718994,0.02745143510401249
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,31.0,62.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,76.0,69.0,-1.0,-1.0,-1.0,264414,0.18217900395393372,0.06163666024804115,0.06525099277496338,0.09736509621143341,0.35794228315353394,0.014942659996449947
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,46.0,99.0,0.0,0.0,0.0,1.0,1.0,8.0,15.0,90.0,66.0,-1.0,-1.0,-1.0,264415,0.05087873339653015,0.0629173219203949,0.029389768838882446,0.058321379125118256,0.28100085258483887,0.059865742921829224
0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,16.0,29.0,0.0,0.0,0.0,0.0,1.0,7.0,38.0,73.0,44.0,-1.0,-1.0,-1.0,264416,0.5001212358474731,0.007405813783407211,0.9201558828353882,0.02735958807170391,0.054174840450286865,0.044119153171777725
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,74.0,19.0,-1.0,-1.0,-1.0,264417,0.8976152539253235,0.033661458641290665,0.9642010927200317,0.026257317513227463,0.8901930451393127,0.031206490471959114
0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,-1.0,-1.0,-1.0,-1.0,264418,0.40778639912605286,0.06296943873167038,0.8113677501678467,0.07610822468996048,0.400226891040802,0.05939009413123131
0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,45.0,28.0,-1.0,-1.0,-1.0,264419,0.6925305128097534,0.049029938876628876,0.9305927753448486,0.0230021383613348,0.5781145691871643,0.06828892230987549
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,33.0,68.0,47.0,-1.0,-1.0,-1.0,264422,0.43224748969078064,0.029588863253593445,0.6906572580337524,0.0669623613357544,0.6512449383735657,0.0691099688410759
0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,63.0,22.0,-1.0,-1.0,-1.0,264423,0.35062700510025024,0.049121592193841934,0.725103497505188,0.06511587649583817,0.4124162793159485,0.07416864484548569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,264427,0.42791685461997986,0.03639751300215721,0.6671205759048462,0.05369347333908081,0.5009035468101501,0.0833340510725975
0.0,0.0,0.0,5.0,11.0,16.0,4.0,9.0,10.0,123.0,226.0,256.0,0.0,0.0,0.0,1.0,3.0,3.0,74.0,99.0,68.0,-1.0,-1.0,-1.0,265267,0.893824577331543,0.06759902834892273,0.21200847625732422,0.07819192856550217,0.1602993607521057,0.05800916254520416
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,14.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,88.0,45.0,-1.0,-1.0,-1.0,265268,0.5222919583320618,0.021362267434597015,0.29688146710395813,0.06462543457746506,0.324197381734848,8.940696716308594E-8
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,13.0,63.0,0.0,0.0,0.0,1.0,1.0,7.0,25.0,64.0,55.0,-1.0,-1.0,-1.0,265269,0.11481767892837524,0.054773639887571335,0.0897735059261322,0.059842173010110855,0.1215505301952362,0.06310011446475983
0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,56.0,33.0,-1.0,-1.0,-1.0,265270,0.3130110502243042,0.06440666317939758,0.4857524037361145,0.07119844853878021,0.4558809995651245,0.07201354205608368
